lat,long,type
42.38262134,-71.03609957,OPERATING UNDER INFLUENCE
42.33648135,-71.07704956,OPERATING UNDER INFLUENCE
42.27864136,-71.13657954,OPERATING UNDER INFLUENCE
42.29488136,-71.08802956,OPERATING UNDER INFLUENCE
42.29074136,-71.06721957,OPERATING UNDER INFLUENCE
42.31268306,-71.0645723,OPERATING UNDER INFLUENCE
42.37997634,-71.02943457,OPERATING UNDER INFLUENCE
42.28014636,-71.06506456,OPERATING UNDER INFLUENCE
42.25841636,-71.12347955,OPERATING UNDER INFLUENCE
42.28680137,-71.13081955,OPERATING UNDER INFLUENCE
42.28760136,-71.09398956,OPERATING UNDER INFLUENCE
42.38665134,-71.00672958,OPERATING UNDER INFLUENCE
42.29356636,-71.16188953,OPERATING UNDER INFLUENCE
42.38436951,-71.07478681,OPERATING UNDER INFLUENCE
42.29821136,-71.05704957,OPERATING UNDER INFLUENCE
42.3101963,-71.05168049,OPERATING UNDER INFLUENCE
42.29798136,-71.13036954,OPERATING UNDER INFLUENCE
42.35669135,-71.05148957,OPERATING UNDER INFLUENCE
42.34913135,-71.08073956,OPERATING UNDER INFLUENCE
42.36116672,-71.06974109,OPERATING UNDER INFLUENCE
42.31052083,-71.07150514,OPERATING UNDER INFLUENCE
42.32142135,-71.07137956,OPERATING UNDER INFLUENCE
42.36961634,-71.04161956,OPERATING UNDER INFLUENCE
42.38117634,-71.03925457,OPERATING UNDER INFLUENCE
42.33355135,-71.07342456,OPERATING UNDER INFLUENCE
42.26865136,-71.10333955,OPERATING UNDER INFLUENCE
42.33042135,-71.06985456,OPERATING UNDER INFLUENCE
42.28521636,-71.08905956,OPERATING UNDER INFLUENCE
0.0,0.0,OPERATING UNDER INFLUENCE
42.27433137,-71.10915955,OPERATING UNDER INFLUENCE
42.27939136,-71.11758955,OPERATING UNDER INFLUENCE
42.28229136,-71.09963955,OPERATING UNDER INFLUENCE
42.38263622,-71.02219067,OPERATING UNDER INFLUENCE
42.30348136,-71.08500956,OPERATING UNDER INFLUENCE
42.29349136,-71.07777455,OPERATING UNDER INFLUENCE
42.30356135,-71.07866456,OPERATING UNDER INFLUENCE
42.36084135,-71.12457954,OPERATING UNDER INFLUENCE
42.2714674,-71.07566757,OPERATING UNDER INFLUENCE
42.37226134,-71.03900957,OPERATING UNDER INFLUENCE
42.27684157,-71.09523462,OPERATING UNDER INFLUENCE
42.29093636,-71.07167456,OPERATING UNDER INFLUENCE
42.33008135,-71.08315956,OPERATING UNDER INFLUENCE
42.30244135,-71.08045956,OPERATING UNDER INFLUENCE
42.29600556,-71.1251963,OPERATING UNDER INFLUENCE
42.33151135,-71.07083456,OPERATING UNDER INFLUENCE
42.28934136,-71.11829955,OPERATING UNDER INFLUENCE
42.31637136,-71.08690956,OPERATING UNDER INFLUENCE
42.31636136,-71.08289956,OPERATING UNDER INFLUENCE
42.29965136,-71.06511957,OPERATING UNDER INFLUENCE
42.32781147,-71.05964098,OPERATING UNDER INFLUENCE
42.26959636,-71.09377455,OPERATING UNDER INFLUENCE
42.31185415,-71.05910669,OPERATING UNDER INFLUENCE
42.30489136,-71.07411956,OPERATING UNDER INFLUENCE
42.30751635,-71.08395956,OPERATING UNDER INFLUENCE
42.28940136,-71.06325957,OPERATING UNDER INFLUENCE
42.31484135,-71.07738956,OPERATING UNDER INFLUENCE
42.32595135,-71.08344956,OPERATING UNDER INFLUENCE
42.27589136,-71.11976955,OPERATING UNDER INFLUENCE
42.28161136,-71.08695956,OPERATING UNDER INFLUENCE
42.28091045,-71.08503487,OPERATING UNDER INFLUENCE
42.32623635,-71.10315955,OPERATING UNDER INFLUENCE
42.32073135,-71.08176956,OPERATING UNDER INFLUENCE
42.27911636,-71.06970456,OPERATING UNDER INFLUENCE
42.37555134,-71.03910957,OPERATING UNDER INFLUENCE
42.32359135,-71.07618956,OPERATING UNDER INFLUENCE
42.38257403,-71.02407272,OPERATING UNDER INFLUENCE
42.29738636,-71.13155454,OPERATING UNDER INFLUENCE
42.37555134,-71.03910957,OPERATING UNDER INFLUENCE
42.34064135,-71.06367456,OPERATING UNDER INFLUENCE
42.30348136,-71.08500956,OPERATING UNDER INFLUENCE
42.37254134,-71.04017957,OPERATING UNDER INFLUENCE
42.29040136,-71.15025954,OPERATING UNDER INFLUENCE
42.29992635,-71.08619456,OPERATING UNDER INFLUENCE
42.37961134,-71.02746457,OPERATING UNDER INFLUENCE
42.31501635,-71.09753955,OPERATING UNDER INFLUENCE
42.30029356,-71.07212174,OPERATING UNDER INFLUENCE
42.38263622,-71.02219067,OPERATING UNDER INFLUENCE
42.30292136,-71.05260957,OPERATING UNDER INFLUENCE
42.35398135,-71.07438956,OPERATING UNDER INFLUENCE
42.31369316,-71.0769489,OPERATING UNDER INFLUENCE
42.27858137,-71.08993956,OPERATING UNDER INFLUENCE
42.28271124,-71.11896968,OPERATING UNDER INFLUENCE
42.27218137,-71.06802957,OPERATING UNDER INFLUENCE
42.26763137,-71.09384956,OPERATING UNDER INFLUENCE
42.28018636,-71.11898454,OPERATING UNDER INFLUENCE
42.31335135,-71.08361455,OPERATING UNDER INFLUENCE
42.38791359,-71.01694513,OPERATING UNDER INFLUENCE
42.29003136,-71.07155956,OPERATING UNDER INFLUENCE
42.32609135,-71.07533956,OPERATING UNDER INFLUENCE
42.29245135,-71.05735956,OPERATING UNDER INFLUENCE
42.31857135,-71.06159957,OPERATING UNDER INFLUENCE
42.36164815,-71.05998657,OPERATING UNDER INFLUENCE
42.34992135,-71.09422455,OPERATING UNDER INFLUENCE
42.38089134,-71.03108958,OPERATING UNDER INFLUENCE
42.27096137,-71.10338956,OPERATING UNDER INFLUENCE
42.34295218,-71.10294088,OPERATING UNDER INFLUENCE
42.32262635,-71.09062455,OPERATING UNDER INFLUENCE
42.31746287,-71.06437575,OPERATING UNDER INFLUENCE
42.38017134,-71.02683958,OPERATING UNDER INFLUENCE
42.32160136,-71.11206955,OPERATING UNDER INFLUENCE
42.32192837,-71.09771804,OPERATING UNDER INFLUENCE
42.35789135,-71.05130957,OPERATING UNDER INFLUENCE
42.30074136,-71.06000957,OPERATING UNDER INFLUENCE
42.34342634,-71.05719456,OPERATING UNDER INFLUENCE
42.34277135,-71.14627453,OPERATING UNDER INFLUENCE
42.3727862,-71.0390398,OPERATING UNDER INFLUENCE
42.33840135,-71.04501956,OPERATING UNDER INFLUENCE
42.29488136,-71.08802956,OPERATING UNDER INFLUENCE
42.32409135,-71.08286956,OPERATING UNDER INFLUENCE
42.38976983,-71.00950435,OPERATING UNDER INFLUENCE
42.31468801,-71.07451322,OPERATING UNDER INFLUENCE
42.28951136,-71.06529957,OPERATING UNDER INFLUENCE
42.33109591,-71.09038894,OPERATING UNDER INFLUENCE
42.31552135,-71.08062955,OPERATING UNDER INFLUENCE
42.2999075,-71.06784513,OPERATING UNDER INFLUENCE
42.28815137,-71.12631955,OPERATING UNDER INFLUENCE
42.36228967,-71.13034028,OPERATING UNDER INFLUENCE
42.27649137,-71.09266956,OPERATING UNDER INFLUENCE
42.32850135,-71.09258955,OPERATING UNDER INFLUENCE
42.31900788,-71.07964071,OPERATING UNDER INFLUENCE
42.33294135,-71.04738957,OPERATING UNDER INFLUENCE
0.0,0.0,OPERATING UNDER INFLUENCE
0.0,0.0,OPERATING UNDER INFLUENCE
42.28151878,-71.0734992,OPERATING UNDER INFLUENCE
